DateTime,temp,rainfall,humidity,wind_speed
2015-11-02 23:00:00,26.414228483220043,0.2,81.45565101906399,7.422601613345705
2015-11-03 00:00:00,27.784760974689206,1.5,74.71851025718115,10.214705826532827
2015-11-03 01:00:00,24.381656096374105,0.2,80.91849294291522,9.74406143679481
2015-11-03 02:00:00,22.998240210766966,0.0,70.11106085472147,13.256909108222972
2015-11-03 03:00:00,40.07521994079852,0.0,53.533778194034596,11.002654451189828
2015-11-03 04:00:00,26.71471616755319,0.0,71.15674674133558,4.392915925998204
2015-11-03 05:00:00,35.54777081840893,0.0,51.03708959223137,4.213321657495602
2015-11-03 06:00:00,22.00231015258339,0.0,56.58126574852315,2.3569973537027122
2015-11-03 07:00:00,29.29773752963436,0.2,74.91253028534393,4.8354853303832455
2015-11-03 08:00:00,35.65527578240381,0.0,93.6551849776836,7.485055964425121
2015-11-03 09:00:00,22.58581333581076,0.0,45.50992140576662,6.595708646617076
2015-11-03 10:00:00,28.61024098571299,0.0,67.0092747191254,13.514765127446786
2015-11-03 11:00:00,30.61171006961145,0.0,49.4756525299254,6.250511123441459
2015-11-03 12:00:00,40.04687544224788,0.0,53.682502603952926,10.134665912255107
2015-11-03 13:00:00,23.554439885690012,1.5,70.7437878808931,13.592311380771664
2015-11-03 14:00:00,37.701724890171796,1.5,72.79278530294698,4.967852654056948
2015-11-03 15:00:00,30.17938903154277,1.5,48.205209632357494,12.900390412653515
2015-11-03 16:00:00,33.730098661002856,1.5,93.18605296808977,3.3045050365750703
2015-11-03 17:00:00,31.912925949895346,0.0,49.39816622245652,4.14911839540567
2015-11-03 18:00:00,36.756809674509874,0.2,54.31626868566359,10.520135302829027
2015-11-03 19:00:00,37.713187431114115,0.0,87.86583078400722,14.744942337077918
2015-11-03 20:00:00,28.336928950387176,0.2,51.707425144065645,11.145237630315663
2015-11-03 21:00:00,38.071283490590126,0.2,58.989402353936796,14.47951161603648
2015-11-03 22:00:00,32.3969419510302,0.0,89.39210186061004,13.753931802460484
2015-11-03 23:00:00,36.685908747953995,1.5,50.44541719960706,11.612462477805607
2015-11-04 00:00:00,23.602700953514603,1.5,81.95759394476107,4.831954753483376
2015-11-04 01:00:00,41.353383443562436,0.0,65.5587380372025,13.804852612021715
2015-11-04 02:00:00,35.042274729613034,0.0,84.89610876021565,11.587718070277196
2015-11-04 03:00:00,40.62102107252396,1.5,48.794983015135486,2.8894074161668217
2015-11-04 04:00:00,28.437972439363215,1.5,88.51249815330621,14.07726052349755
2015-11-04 05:00:00,36.9165948513929,0.0,71.72979677916356,6.8130424055741745
2015-11-04 06:00:00,24.01051036660687,1.5,61.66942565264051,5.1525051607621055
2015-11-04 07:00:00,31.93780857807959,0.0,77.23199191266826,2.760159783626955
2015-11-04 08:00:00,24.364811459027784,0.0,59.620983266963535,4.841925316184318
2015-11-04 09:00:00,32.97225500537468,0.2,85.01362099576983,6.896530331482756
2015-11-04 10:00:00,22.07909518913604,0.0,65.21290192578691,8.197409265892441
2015-11-04 11:00:00,31.139380486254403,0.0,76.54169413650754,11.833125884200099
2015-11-04 12:00:00,31.504625279054714,0.2,51.848245081731434,9.607554463057632
2015-11-04 13:00:00,29.490187566665426,0.0,78.93474274820042,3.5416155577927935
2015-11-04 14:00:00,41.35478298781247,0.0,60.44379669538162,5.724664013616634
2015-11-04 15:00:00,33.53893512900622,1.5,71.47085345708754,7.858491274182544
2015-11-04 16:00:00,40.63332101501148,0.0,86.71090769322231,11.726345026773043
2015-11-04 17:00:00,28.844248920495332,0.0,64.61700874366758,8.584783868082551
2015-11-04 18:00:00,40.373397712402024,0.0,56.22781261360749,14.80184793311918
2015-11-04 19:00:00,37.00809641583593,0.0,90.40305421105964,10.80398821366925
2015-11-04 20:00:00,31.100878756188006,1.5,57.45840917420999,11.397747610020858
2015-11-04 21:00:00,36.08889585581836,1.5,88.61614484900487,10.707331335212444
2015-11-04 22:00:00,30.682525077352803,0.0,83.76461395649935,11.188254979739778
2015-11-04 23:00:00,23.992706626518874,1.5,48.223295795585955,8.588902602318614
2015-11-05 00:00:00,33.6160652870751,1.5,91.92779296492736,11.81976752652976
2015-11-05 01:00:00,32.52112153512803,0.0,51.34838577341832,9.290829712276567
2015-11-05 02:00:00,37.96860684192892,0.2,59.71821154402117,2.0892768954454617
2015-11-05 03:00:00,38.79521629990225,0.2,86.81992452574129,3.624240810852221
2015-11-05 04:00:00,31.07338147643094,0.2,64.03062466963809,10.683791891171026
2015-11-05 05:00:00,23.274522990797568,0.2,78.92423440515627,7.9184235485394625
2015-11-05 06:00:00,39.28614050739196,0.0,69.43646687149372,4.16199043774035
2015-11-05 07:00:00,25.647230576085214,0.0,69.97295451194454,12.97592127137526
2015-11-05 08:00:00,34.90416512745726,0.0,79.75682443597486,8.523695216896556
2015-11-05 09:00:00,40.55008755450028,0.0,52.645842541668934,9.74769505526945
2015-11-05 10:00:00,26.727280751227863,0.0,70.08092140188499,6.430479804193661
2015-11-05 11:00:00,41.33204663610374,1.5,71.24933084502456,3.2572967957250154
2015-11-05 12:00:00,36.93941592321071,0.0,61.21414508942699,5.317106471793707
2015-11-05 13:00:00,24.723095349171484,1.5,93.22874207907348,8.269084207333808
2015-11-05 14:00:00,40.68071120302682,0.0,86.69203684742514,5.421242631567651
2015-11-05 15:00:00,38.04483229196035,0.0,86.79923783716879,6.681166166778314
2015-11-05 16:00:00,23.629379331636635,0.0,78.61582440993544,10.879717433713223
2015-11-05 17:00:00,24.41128569124549,0.2,81.225840230958,3.5601314252526057
2015-11-05 18:00:00,40.510800352786795,0.0,66.73528064458684,6.677324927170305
2015-11-05 19:00:00,27.956919755878385,1.5,74.8890684505391,9.894223522867078
2015-11-05 20:00:00,35.15382568347536,0.2,65.02970692770346,2.042349980884582
2015-11-05 21:00:00,34.07783652841037,1.5,90.03357604905827,3.3073631208041823
2015-11-05 22:00:00,23.99635988052537,0.0,64.6916539041926,13.868755303748083
2015-11-05 23:00:00,33.84703624784266,0.0,47.70094567999327,11.784427120819299
2015-11-06 00:00:00,24.67300629908622,0.2,76.04480074891774,11.287469299468183
2015-11-06 01:00:00,31.43944119344036,0.0,81.0249026510286,7.063602242671138
2015-11-06 02:00:00,27.416304302309154,0.0,50.05413246927524,3.8626234258611802
2015-11-06 03:00:00,32.28029168008666,0.0,72.4464735503509,5.485849923345442
2015-11-06 04:00:00,26.569928529034506,0.2,88.82105111756925,3.992072485401834
2015-11-06 05:00:00,26.457238024817496,0.0,52.43926828373999,8.8471851329097
2015-11-06 06:00:00,40.3234815001947,1.5,89.47344601260053,8.324912944608538
2015-11-06 07:00:00,41.79943566812935,0.0,65.27316648080901,9.703582925849037
2015-11-06 08:00:00,29.018721631331424,1.5,62.6125792619354,2.1290812126061227
2015-11-06 09:00:00,25.407151588827684,0.0,52.260996242494876,2.7258449439459214
2015-11-06 10:00:00,37.79209992008041,1.5,90.85366733719808,2.963690699012164
2015-11-06 11:00:00,29.555247878830066,0.0,80.51630791295725,4.92139601193727
2015-11-06 12:00:00,37.08438756182372,0.0,83.7729863892095,12.120217984445095
2015-11-06 13:00:00,37.49495149930841,0.0,54.87400281081788,11.925534023871865
2015-11-06 14:00:00,40.30603505745744,0.2,57.61457929944197,7.980989137293356
2015-11-06 15:00:00,23.561212893797126,0.0,70.38187336420391,8.54521128674122
2015-11-06 16:00:00,30.657693087789063,1.5,46.28274688917061,14.281207145428377
2015-11-06 17:00:00,36.66089539916422,0.0,70.03705794773222,14.37929346694024
2015-11-06 18:00:00,33.4011278101909,0.0,80.90211035807279,4.005955482462483
2015-11-06 19:00:00,25.180640178757642,1.5,94.07629141268356,14.147596596755625
2015-11-06 20:00:00,36.26931926550549,1.5,61.8651650345203,3.549500106618492
2015-11-06 21:00:00,25.42399899915511,0.0,54.27410071331612,11.621667587615361
2015-11-06 22:00:00,23.130776597102383,0.0,79.18124099808311,6.716521649735128
2015-11-06 23:00:00,25.331878434403983,0.0,47.43008772898728,2.332444654278035
2015-11-07 00:00:00,40.76087842323912,0.0,72.07816132204745,13.67308198680699
2015-11-07 01:00:00,24.166969175556087,0.2,52.4843217588835,10.05515547193246
2015-11-07 02:00:00,41.274898600053675,0.0,67.11064187269156,7.904957070294681
2015-11-07 03:00:00,30.5888537813437,1.5,69.69504157247688,3.738062958393749
2015-11-07 04:00:00,24.345350054114828,0.0,72.30482938326875,10.391854379016516
2015-11-07 05:00:00,23.629485911544897,0.0,63.10148337425018,8.767542172013183
2015-11-07 06:00:00,30.40540925062509,1.5,67.37129031493151,11.644243199759613
2015-11-07 07:00:00,27.100950157637662,0.2,85.63779318874546,14.627612454240097
2015-11-07 08:00:00,22.9856237954272,1.5,78.40839865994954,11.619982829316825
2015-11-07 09:00:00,22.8939646606122,0.2,88.21852189449238,9.67975118300724
2015-11-07 10:00:00,30.073412833801058,0.0,83.37758888442039,2.7034296819678145
2015-11-07 11:00:00,30.47238995578186,1.5,62.76961305100956,7.218301456930178
2015-11-07 12:00:00,31.50739063224919,0.0,73.20397410613606,7.283638009515819
2015-11-07 13:00:00,28.069660398614793,0.0,60.02392039128643,6.809807696086166
2015-11-07 14:00:00,36.085642826299775,0.0,89.44636198820491,2.785091881390056
2015-11-07 15:00:00,41.78787537115388,0.0,93.32343269253658,10.789386192844582
2015-11-07 16:00:00,22.836047299158892,1.5,86.47889917008435,4.293170203395363
2015-11-07 17:00:00,36.9581781273194,1.5,47.714948714220135,5.680884251450187
2015-11-07 18:00:00,26.88189159623384,0.2,56.54699049458125,8.43975350621885
2015-11-07 19:00:00,31.72016177938517,0.0,88.96864915846277,10.966148897089786
2015-11-07 20:00:00,30.531519895718528,1.5,57.746846112188834,14.549226632895142
2015-11-07 21:00:00,40.958283929108475,0.0,52.74880284412663,2.7462363635081166
2015-11-07 22:00:00,28.05195480871537,0.2,76.57142950927764,5.276327620935881
2015-11-07 23:00:00,26.071598930678142,0.0,55.02848552635628,2.337479528351167
2015-11-08 00:00:00,38.18529926582321,0.0,50.13421666825469,3.264160865004869
2015-11-08 01:00:00,28.29749438780724,0.2,81.46744113726504,3.2863636468028306
2015-11-08 02:00:00,34.024799949084915,0.0,54.51680182155753,5.934916029361149
2015-11-08 03:00:00,23.174810398358403,0.0,45.02127999160325,4.708574085630966
2015-11-08 04:00:00,30.866442468352197,0.0,46.82924574647983,2.5563240354028625
2015-11-08 05:00:00,22.114004328708926,0.0,64.46535459691404,4.1508230099363805
2015-11-08 06:00:00,26.904862868693645,0.0,88.75350212868824,2.7926735184706466
2015-11-08 07:00:00,27.926401584502386,0.0,77.03425637496174,8.574963590048117
2015-11-08 08:00:00,41.16093513688016,0.0,45.258192294572986,13.160551062412345
2015-11-08 09:00:00,35.64727822278253,0.0,54.52598317069088,6.359910001707858
2015-11-08 10:00:00,26.11684999759664,1.5,71.76090959051858,4.9329802524120865
2015-11-08 11:00:00,23.727493270615973,1.5,66.50773271624107,4.565639640737912
2015-11-08 12:00:00,38.364863708231326,0.2,73.52366481916938,8.783022768235313
2015-11-08 13:00:00,30.08424481916427,0.0,90.29855863723526,11.267203703647937
2015-11-08 14:00:00,39.62130069159411,1.5,63.68211999737996,3.4196356502265535
2015-11-08 15:00:00,32.97220511681418,0.2,85.64895139832404,3.467640379024006
2015-11-08 16:00:00,30.236725451630136,0.0,78.26398864280605,9.31938002337358
2015-11-08 17:00:00,22.30771394864501,1.5,82.93248951388878,11.640798091016146
2015-11-08 18:00:00,40.21800808300563,0.0,74.70487899608067,7.142910682967402
2015-11-08 19:00:00,38.026991427477526,1.5,68.41566076421014,3.567921921997504
2015-11-08 20:00:00,37.461867130973914,0.0,57.936639941609435,3.169086086338288
2015-11-08 21:00:00,32.6453985274898,0.0,54.123696511239466,2.951433292035846
2015-11-08 22:00:00,41.86817336042577,0.0,76.88867584021263,6.275734014996103
2015-11-08 23:00:00,33.391266674035165,0.0,86.12980358645446,6.654395952576984
2015-11-09 00:00:00,36.94591056836485,0.0,93.48194808195532,14.277989238316406
2015-11-09 01:00:00,26.27686221233357,0.0,47.69076084888024,3.746418375945205
2015-11-09 02:00:00,34.60462580112437,0.2,93.27889650282334,13.514603453427817
2015-11-09 03:00:00,28.88933116218166,0.0,56.503571603101626,2.107975000657249
2015-11-09 04:00:00,31.505484065369128,0.0,91.68723553376483,12.207717934871045
2015-11-09 05:00:00,22.914804142865485,0.2,83.11596496046758,6.466591612787688
2015-11-09 06:00:00,40.43191322353667,1.5,67.6083417241927,2.3401081209426216
2015-11-09 07:00:00,40.92457910317866,0.0,82.61643912246086,14.169040777523724
2015-11-09 08:00:00,28.631330173999228,0.0,87.04944043870978,14.162188684063668
2015-11-09 09:00:00,29.5576177582227,0.0,87.90215242687663,14.927791264588809
2015-11-09 10:00:00,28.706864277048012,0.2,68.66404326511041,14.00812636147457
2015-11-09 11:00:00,23.25361952511505,0.0,58.39710362892309,12.699763920800313
2015-11-09 12:00:00,22.087173270402374,1.5,75.25711623911974,8.755794827862335
2015-11-09 13:00:00,30.21564294777811,0.0,55.8747396821828,5.1433808702923125
2015-11-09 14:00:00,40.99051138749985,0.0,79.01374654124339,5.408430116698769
2015-11-09 15:00:00,39.25249408195715,1.5,69.71524504891919,11.262384768220782
2015-11-09 16:00:00,37.118034813638786,0.0,47.29825372143714,13.70056716954332
2015-11-09 17:00:00,25.44917268171669,0.2,50.15963670044793,8.581798683697416
2015-11-09 18:00:00,23.945410512044937,0.0,91.82226224329361,14.646465087975594
2015-11-09 19:00:00,23.798984662887694,0.0,82.60646017444645,11.083888426978126
2015-11-09 20:00:00,40.831170564369884,0.0,68.67075359872223,8.786999572876788
2015-11-09 21:00:00,23.83136912972071,0.0,93.39177862869289,10.456548106919799
2015-11-09 22:00:00,32.92311411427597,0.0,56.72808754182893,14.160411994467351
2015-11-09 23:00:00,36.34006232546391,0.2,50.749089746884785,8.646664303087745
2015-11-10 00:00:00,30.78298161605912,0.2,63.211123640052605,3.8148306773548355
2015-11-10 01:00:00,33.9765392099512,0.0,53.55766045295771,8.696603336745408
2015-11-10 02:00:00,31.875677064774482,0.0,81.89888013842899,12.301986003878548
2015-11-10 03:00:00,23.749053731167695,0.0,90.92237484435839,6.502239144828626
2015-11-10 04:00:00,22.339337255746162,1.5,89.0046032266057,8.375224560048494
2015-11-10 05:00:00,28.972664968281705,1.5,53.98473859164315,14.07481965041795
2015-11-10 06:00:00,29.616590659334438,0.2,69.0643837177659,11.19470650509265
2015-11-10 07:00:00,41.10732999956569,0.0,63.40214506809564,2.0653598165666103
2015-11-10 08:00:00,37.82297164891756,1.5,53.17644457708696,9.098247032804988
2015-11-10 09:00:00,38.51193120740712,0.2,55.99452473847899,6.427237142638881
2015-11-10 10:00:00,23.057657350325908,0.2,50.09098442166391,3.162054856689103
2015-11-10 11:00:00,29.612503360937122,0.2,71.32853162769129,6.89762457052059
2015-11-10 12:00:00,29.28405317383148,0.2,65.73084235772228,3.902710229469179
2015-11-10 13:00:00,29.061814866146346,0.0,50.73783755758511,14.489221094745535
2015-11-10 14:00:00,38.16158746198512,0.0,57.97241636042768,2.568299579906151
2015-11-10 15:00:00,30.078836240502937,0.2,81.08868833630882,3.556179198379999
2015-11-10 16:00:00,39.122894169229326,0.0,45.092723252020285,14.877619376020672
2015-11-10 17:00:00,38.496239027014916,1.5,65.40444101566575,4.047172809396615
2015-11-10 18:00:00,35.656821636882945,1.5,75.27529872245319,13.338136712550286
2015-11-10 19:00:00,34.37248704891703,0.0,51.29571298846851,4.280313157823451
2015-11-10 20:00:00,23.96547292612683,1.5,83.64096444294559,7.1125325883852595
2015-11-10 21:00:00,40.41695577027711,0.0,88.80450417765192,8.549029611973644
2015-11-10 22:00:00,22.73308650303989,0.0,81.42335466098368,10.65733425577825
2015-11-10 23:00:00,30.439273292447194,0.2,81.635980258649,11.210847019844108
2015-11-11 00:00:00,32.464546233238515,0.0,88.71835619961692,3.7357560230392246
2015-11-11 01:00:00,31.8964899599218,0.0,68.95515089221482,8.085928476703792
2015-11-11 02:00:00,33.43101356909948,1.5,56.19789429408488,8.808420853993606
2015-11-11 03:00:00,35.61113528595476,0.2,59.01900031252175,4.2089486476511
2015-11-11 04:00:00,41.16358535586514,0.2,74.84176279695605,2.0234622474900146
2015-11-11 05:00:00,28.30084898664468,0.2,54.17046711136197,3.5055063835753586
2015-11-11 06:00:00,35.61447843384346,0.0,66.4750688433926,12.368366895339173
2015-11-11 07:00:00,38.32620251250957,0.0,58.859935217677794,3.165236890683406
2015-11-11 08:00:00,24.63114830918346,1.5,49.912720312123966,3.768140957659579
2015-11-11 09:00:00,41.72133806806587,0.2,80.59755712619133,6.013198664949634
2015-11-11 10:00:00,28.611316724178668,0.0,48.842559071448264,3.3019108684695535
2015-11-11 11:00:00,39.43474082394615,0.0,47.748954799971024,2.1602674063790994
2015-11-11 12:00:00,29.890095423856724,0.2,93.77194879137255,3.821110236063626
2015-11-11 13:00:00,38.440439426231805,1.5,57.265469857687116,8.87747386637595
2015-11-11 14:00:00,36.88412145686537,0.0,89.8565656253515,8.69328147497355
2015-11-11 15:00:00,30.948940464936815,0.0,80.90667216829664,3.218359446868069
2015-11-11 16:00:00,27.08778339983931,0.0,90.08898754707806,13.758397403416192
2015-11-11 17:00:00,26.643355330300494,0.0,87.91301994838342,10.962075161079612
2015-11-11 18:00:00,25.05157375748155,0.2,60.296925879559886,7.864484813498294
2015-11-11 19:00:00,37.34585116049697,0.0,49.19253067720056,6.306791758862367
2015-11-11 20:00:00,28.35316229991558,0.2,67.50892021121355,2.4671534115501776
2015-11-11 21:00:00,40.638563645991155,1.5,66.33247691602521,6.162183075978005
2015-11-11 22:00:00,22.72331105273002,1.5,48.61345318360833,3.1887728962530355
2015-11-11 23:00:00,25.614198303695368,0.0,59.517850565566995,2.3560700342355547
2015-11-12 00:00:00,39.41027529661504,0.2,75.14615775564023,2.73439278479899
2015-11-12 01:00:00,30.512974028262754,0.0,49.41535955035594,4.1759713693802505
2015-11-12 02:00:00,39.31845987358474,1.5,78.26695567958657,6.514362331513152
2015-11-12 03:00:00,28.019702405583157,0.0,57.317226661862044,2.4023830890672313
2015-11-12 04:00:00,41.42053029305037,0.0,45.631921060289045,11.532570830212498
2015-11-12 05:00:00,24.01294625000406,1.5,53.78650176859745,3.1200219070308037
2015-11-12 06:00:00,27.951111947575004,0.0,91.29574752724331,8.100072880224772
2015-11-12 07:00:00,26.469580475439045,0.2,81.29510616119651,10.40594346119211
2015-11-12 08:00:00,23.536233602225067,0.0,81.92684435664151,7.810337933673885
2015-11-12 09:00:00,30.10986488623051,0.0,48.78939951660702,14.403796645745231
2015-11-12 10:00:00,37.02610852773365,0.2,69.35684652303769,5.095909680076487
2015-11-12 11:00:00,28.79069335368787,1.5,80.82208513061343,14.142279223071277
2015-11-12 12:00:00,31.49769643794803,1.5,93.85728249545667,4.307900569921846
2015-11-12 13:00:00,28.504535868303037,0.0,55.43030850290283,6.318670670399209
2015-11-12 14:00:00,38.496243655554586,0.0,60.24356318461611,7.606256102319404
2015-11-12 15:00:00,25.90749466936891,0.0,48.53505712189139,14.216409672488991
2015-11-12 16:00:00,29.339079390059133,1.5,56.21860290116405,3.0467835382483055
2015-11-12 17:00:00,31.887904379430655,0.0,80.32905222008037,13.092256518524415
2015-11-12 18:00:00,23.430526173383267,0.2,61.73539929524373,10.758594135568949
2015-11-12 19:00:00,37.4885111626792,0.0,46.01756216265609,9.17076744137098
2015-11-12 20:00:00,23.52120030133357,0.0,45.204736181498504,4.888089018606663
2015-11-12 21:00:00,36.58730214479479,0.0,51.3123770964678,2.134517027253204
2015-11-12 22:00:00,34.02851590103349,1.5,74.43538179512359,9.252118100154856
2015-11-12 23:00:00,29.85222800843506,1.5,53.8096087588295,12.554591289412901
2015-11-13 00:00:00,36.21254776275902,0.0,88.42801000684165,7.7962232481424545
2015-11-13 01:00:00,35.66483396221685,0.0,60.60236506955763,10.70049510294257
2015-11-13 02:00:00,24.779348812258522,0.2,68.6337874930721,13.318999050350486
2015-11-13 03:00:00,36.65306898600914,0.0,67.50706881561669,9.460474748409691
2015-11-13 04:00:00,33.37186997485194,0.0,89.60127178685087,8.147036575496543
2015-11-13 05:00:00,34.27193435087641,0.0,87.34092441815434,14.617976156246838
2015-11-13 06:00:00,34.269408192519606,0.0,90.48502755745915,14.784832953351467
2015-11-13 07:00:00,35.70290149292444,1.5,48.356631715330934,14.533820516040217
2015-11-13 08:00:00,34.26679889580754,0.2,68.57872959350628,5.195375345586962
2015-11-13 09:00:00,26.112035282080807,0.0,73.70718442988132,14.340123473037103
2015-11-13 10:00:00,39.00954999800599,0.0,82.47147632400856,2.597096624735104
2015-11-13 11:00:00,36.44695230585445,0.0,68.90973377086559,7.546638525304328
2015-11-13 12:00:00,28.386046001032312,0.0,50.119712868413615,8.43400658629559
2015-11-13 13:00:00,32.68769257132858,0.2,90.24344812659979,9.302919747252615
2015-11-13 14:00:00,37.256550929030816,0.0,67.16921360916143,6.4064867320167265
2015-11-13 15:00:00,35.67183378091398,1.5,81.36254740130508,6.747759218534953
2015-11-13 16:00:00,26.12111946065865,0.0,69.28453922695675,12.989537684009541
2015-11-13 17:00:00,32.95472844502798,0.0,81.81433441173976,13.937446553179916
2015-11-13 18:00:00,25.598879844956414,0.0,51.80814695076355,8.446115683957707
2015-11-13 19:00:00,40.495222831820364,0.0,66.69337981065767,11.164420941519575
2015-11-13 20:00:00,29.791084629227665,0.0,86.78542366008003,8.934442473233847
2015-11-13 21:00:00,28.084769791985224,0.0,62.75858488174449,14.463495879245741
2015-11-13 22:00:00,27.6918804970811,0.2,89.79116076077722,2.4127318475692547
2015-11-13 23:00:00,40.738886765803116,0.2,67.62858094472209,10.985461536424568
2015-11-14 00:00:00,26.36166489969454,0.0,54.40525877123378,12.681494307003426
2015-11-14 01:00:00,33.87218453884715,0.0,54.46681120091084,5.040111990164683
2015-11-14 02:00:00,34.14389371487833,1.5,51.61943845714564,2.4170051709679017
2015-11-14 03:00:00,41.52011704343445,0.0,66.87485172503655,7.2304487003274
2015-11-14 04:00:00,31.810806743471282,1.5,74.69151747977624,8.392627930774008
2015-11-14 05:00:00,24.103990405256617,1.5,45.992420692057564,14.181386127666274
2015-11-14 06:00:00,38.05611577712603,1.5,54.15086590312163,14.067109948433878
2015-11-14 07:00:00,37.87973182864452,0.2,70.50153847630476,12.757355275573625
2015-11-14 08:00:00,26.455433431431537,0.0,90.2155019651428,4.169227666613731
2015-11-14 09:00:00,35.82669712531163,1.5,56.74759470674988,5.400034460249078
2015-11-14 10:00:00,23.692875089719507,0.2,83.97163917068545,5.413462899991451
2015-11-14 11:00:00,35.33055560868853,0.0,55.84109776119844,10.244747111729604
2015-11-14 12:00:00,32.5980823442546,0.0,64.99224256187742,8.599192121950441
2015-11-14 13:00:00,22.634919000474067,1.5,59.99454541140423,4.292771974927745
2015-11-14 14:00:00,40.909179315873445,0.2,70.75995972145472,10.520947779108218
2015-11-14 15:00:00,39.894527744576195,0.2,46.32432194363133,7.180536082878525
2015-11-14 16:00:00,38.17041943072821,0.2,61.83059625684734,9.250083159717619
2015-11-14 17:00:00,32.60143530406593,1.5,49.615698355443946,6.072749486343888
2015-11-14 18:00:00,24.11518243341861,0.0,46.35637898552354,4.450602191300667
2015-11-14 19:00:00,36.06419013826271,0.0,49.08152700211643,7.9649464188454004
2015-11-14 20:00:00,35.67969522132921,0.2,78.63237457494563,5.00303469303674
2015-11-14 21:00:00,34.81302679537623,0.0,64.40310029940511,5.461418270988355
2015-11-14 22:00:00,36.160316941642186,0.2,76.93854601461315,13.536393075055585
2015-11-14 23:00:00,37.33574378481287,0.2,58.79429062198794,11.976070718964301
2015-11-15 00:00:00,39.02963023076509,1.5,73.11909485370632,14.510658703496489
2015-11-15 01:00:00,41.69026872800765,0.2,45.409801197994796,5.7919894856508405
2015-11-15 02:00:00,26.662516901096673,0.0,54.4697583834508,14.911756599347697
